pathway,pval,padj,log2err,ES,NES,size,leadingEdge,direction,path_clean,signif
REACTOME_ASSEMBLY_AND_CELL_SURFACE_PRESENTATION_OF_NMDA_RECEPTORS,0.4746317512274959,0.9827491484452258,0.07147862874255066,-0.2967736183482882,-0.9855348870835237,26,,Enriched in ΔHC,Reactome Assembly And Cell Surface Presentation Of Nmda Receptors,
REACTOME_BRANCHED_CHAIN_AMINO_ACID_CATABOLISM,0.47150259067357514,0.9827491484452258,0.09688777032754396,0.3029613757570932,1.0035865135533322,21,,Enriched in ΔSX,Reactome Branched Chain Amino Acid Catabolism,
REACTOME_KERATAN_SULFATE_BIOSYNTHESIS,0.4702886247877759,0.9827491484452258,0.07380527241712746,-0.3408691087859885,-0.9857302802647718,16,,Enriched in ΔHC,Reactome Keratan Sulfate Biosynthesis,
REACTOME_MRNA_SPLICING_MINOR_PATHWAY,0.47645429362880887,0.9827491484452258,0.10027910675413045,0.23818623467870015,0.9845245527258979,50,,Enriched in ΔSX,Reactome Mrna Splicing Minor Pathway,
REACTOME_RHOBTB1_GTPASE_CYCLE,0.47611202635914335,0.9827491484452258,0.07165273668294567,-0.3029147310302047,-0.9773124539669409,23,,Enriched in ΔHC,Reactome Rhobtb1 Gtpase Cycle,
REACTOME_RHO_GTPASES_ACTIVATE_ROCKS,0.4714765100671141,0.9827491484452258,0.07307443991269867,-0.33912084395391695,-0.995587946108871,17,,Enriched in ΔHC,Reactome Rho Gtpases Activate Rocks,
REACTOME_SIRT1_NEGATIVELY_REGULATES_RRNA_EXPRESSION,0.47318611987381703,0.9827491484452258,0.06977925170762346,-0.2722569634040079,-0.9846108490344844,38,,Enriched in ΔHC,Reactome Sirt1 Negatively Regulates Rrna Expression,
REACTOME_TELOMERE_EXTENSION_BY_TELOMERASE,0.4689119170984456,0.9827491484452258,0.09721508088464663,0.30353874198441355,1.005499090553195,21,,Enriched in ΔSX,Reactome Telomere Extension By Telomerase,
REACTOME_THE_ROLE_OF_NEF_IN_HIV_1_REPLICATION_AND_DISEASE_PATHOGENESIS,0.4692556634304207,0.9827491484452258,0.07147862874255066,-0.2925105684485263,-0.9877140583694562,28,,Enriched in ΔHC,Reactome The Role Of Nef In Hiv 1 Replication And Disease Pathogenesis,
REACTOME_CONSTITUTIVE_SIGNALING_BY_LIGAND_RESPONSIVE_EGFR_CANCER_VARIANTS,0.4797979797979798,0.987584175084175,0.07235708510369071,-0.33062502590472936,-0.9801923110586422,18,,Enriched in ΔHC,Reactome Constitutive Signaling By Ligand Responsive Egfr Cancer Variants,
REACTOME_ANTIVIRAL_MECHANISM_BY_IFN_STIMULATED_GENES,0.4912891986062718,0.9892289397066663,0.11284335567556247,0.19900407926814084,0.9893491868254247,141,,Enriched in ΔSX,Reactome Antiviral Mechanism By Ifn Stimulated Genes,
REACTOME_CELL_CYCLE_CHECKPOINTS,0.49159663865546216,0.9892289397066663,0.12563992130984047,0.18202749801167978,0.992325005686199,251,,Enriched in ΔSX,Reactome Cell Cycle Checkpoints,
REACTOME_CYTOCHROME_P450_ARRANGED_BY_SUBSTRATE_TYPE,0.49093904448105435,0.9892289397066663,0.07011321576425601,-0.29858606459457465,-0.9633466108327287,23,,Enriched in ΔHC,Reactome Cytochrome P450 Arranged By Substrate Type,
REACTOME_GLUTAMATE_NEUROTRANSMITTER_RELEASE_CYCLE,0.4838709677419355,0.9892289397066663,0.07235708510369071,-0.3376963166762559,-0.9765551535814321,16,,Enriched in ΔHC,Reactome Glutamate Neurotransmitter Release Cycle,
REACTOME_G_PROTEIN_ACTIVATION,0.49161073825503354,0.9892289397066663,0.0709609456938284,-0.3327035282474403,-0.9767480479497019,17,,Enriched in ΔHC,Reactome G Protein Activation,
REACTOME_METABOLISM_OF_FOLATE_AND_PTERINES,0.4900497512437811,0.9892289397066663,0.09225972605273541,0.32124197087170825,0.9752867333904707,15,,Enriched in ΔSX,Reactome Metabolism Of Folate And Pterines,
REACTOME_RAC2_GTPASE_CYCLE,0.4824961948249619,0.9892289397066663,0.06705125798294667,-0.2319542083586933,-0.9802784305239783,84,,Enriched in ΔHC,Reactome Rac2 Gtpase Cycle,
REACTOME_REGULATION_OF_MRNA_STABILITY_BY_PROTEINS_THAT_BIND_AU_RICH_ELEMENTS,0.4884393063583815,0.9892289397066663,0.10135074379709887,0.21978307406853848,0.9829590583602954,74,,Enriched in ΔSX,Reactome Regulation Of Mrna Stability By Proteins That Bind Au Rich Elements,
REACTOME_TRIGLYCERIDE_METABOLISM,0.4872448979591837,0.9892289397066663,0.09405034657278127,0.2969242188737288,0.9758377529252943,20,,Enriched in ΔSX,Reactome Triglyceride Metabolism,
REACTOME_UPTAKE_AND_ACTIONS_OF_BACTERIAL_TOXINS,0.4902597402597403,0.9892289397066663,0.06944814420031753,-0.30751447168636137,-0.9731868636638338,21,,Enriched in ΔHC,Reactome Uptake And Actions Of Bacterial Toxins,
REACTOME_VEGFR2_MEDIATED_CELL_PROLIFERATION,0.4852941176470588,0.9892289397066663,0.09196861400004266,0.30444596998966295,0.9717582961776812,18,,Enriched in ΔSX,Reactome Vegfr2 Mediated Cell Proliferation,
REACTOME_ANCHORING_OF_THE_BASAL_BODY_TO_THE_PLASMA_MEMBRANE,0.4977238239757208,0.9934366426020447,0.06538341954687732,-0.2252170887212353,-0.9722059199729339,94,,Enriched in ΔHC,Reactome Anchoring Of The Basal Body To The Plasma Membrane,
REACTOME_BIOSYNTHESIS_OF_THE_N_GLYCAN_PRECURSOR_DOLICHOL_LIPID_LINKED_OLIGOSACCHARIDE_LLO_AND_TRANSFER_TO_A_NASCENT_PROTEIN,0.49710982658959535,0.9934366426020447,0.10027910675413045,0.21901809370825417,0.9795377558883194,74,,Enriched in ΔSX,Reactome Biosynthesis Of The N Glycan Precursor Dolichol Lipid Linked Oligosaccharide Llo And Transfer To A Nascent Protein,
REACTOME_MATURATION_OF_SARS_COV_2_NUCLEOPROTEIN,0.4975124378109453,0.9934366426020447,0.09139243259437684,0.3193534431003162,0.9695531859462182,15,,Enriched in ΔSX,Reactome Maturation Of Sars Cov 2 Nucleoprotein,
REACTOME_SIGNALING_BY_FGFR2_IN_DISEASE,0.4947916666666667,0.9934366426020447,0.0943563635421779,0.266228142929124,0.9663545013945786,28,,Enriched in ΔSX,Reactome Signaling By Fgfr2 In Disease,
REACTOME_BUTYRATE_RESPONSE_FACTOR_1_BRF1_BINDS_AND_DESTABILIZES_MRNA,0.5,0.9934777160391949,0.09054289484694737,0.3078821852397403,0.9700270644129841,17,,Enriched in ΔSX,Reactome Butyrate Response Factor 1 Brf1 Binds And Destabilizes Mrna,
REACTOME_CYCLIN_A_CDK2_ASSOCIATED_EVENTS_AT_S_PHASE_ENTRY,0.5,0.9934777160391949,0.09957912004959042,0.21844027581201841,0.9740984652584039,73,,Enriched in ΔSX,Reactome Cyclin A Cdk2 Associated Events At S Phase Entry,
REACTOME_G_ALPHA_S_SIGNALLING_EVENTS,0.5007610350076104,0.9934777160391949,0.06523530560177027,-0.23564603258447306,-0.9807178015473577,76,,Enriched in ΔHC,Reactome G Alpha S Signalling Events,
REACTOME_DISEASES_OF_CARBOHYDRATE_METABOLISM,0.502454991816694,0.9948407453204281,0.06863256318367258,-0.28904007288646216,-0.9598530933449327,26,,Enriched in ΔHC,Reactome Diseases Of Carbohydrate Metabolism,
REACTOME_C_TYPE_LECTIN_RECEPTORS_CLRS,0.5062111801242236,0.9948619968500683,0.1035763266125924,0.20148846918383748,0.9672293217070165,109,,Enriched in ΔSX,Reactome C Type Lectin Receptors Clrs,
REACTOME_ESTROGEN_DEPENDENT_GENE_EXPRESSION,0.5046439628482973,0.9948619968500683,0.1035763266125924,0.20068027318755594,0.967080000744815,111,,Enriched in ΔSX,Reactome Estrogen Dependent Gene Expression,
REACTOME_NUCLEAR_SIGNALING_BY_ERBB4,0.5064935064935064,0.9948619968500683,0.06783382634794552,-0.3053593917292507,-0.966366711451471,21,,Enriched in ΔHC,Reactome Nuclear Signaling By Erbb4,
REACTOME_TRANSCRIPTIONAL_AND_POST_TRANSLATIONAL_REGULATION_OF_MITF_M_EXPRESSION_AND_ACTIVITY,0.5055292259083728,0.9948619968500683,0.06658921041039328,-0.2558967644280928,-0.9564390173707233,44,,Enriched in ΔHC,Reactome Transcriptional And Post Translational Regulation Of Mitf M Expression And Activity,
REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT,0.9709302325581395,1,0.06450312496564929,0.15748524291368107,0.7044407330685178,77,,Enriched in ΔSX,Reactome Abc Family Proteins Mediated Transport,
REACTOME_ABC_TRANSPORTER_DISORDERS,0.9846390168970814,1,0.03419460453185734,-0.15280257822339768,-0.6049117313176063,57,,Enriched in ΔHC,Reactome Abc Transporter Disorders,
REACTOME_ABERRANT_REGULATION_OF_MITOTIC_EXIT_IN_CANCER_DUE_TO_RB1_DEFECTS,0.7117346938775511,1,0.07343814108388569,0.25329790396542257,0.8324604114944922,20,,Enriched in ΔSX,Reactome Aberrant Regulation Of Mitotic Exit In Cancer Due To Rb1 Defects,
REACTOME_ABERRANT_REGULATION_OF_MITOTIC_G1_S_TRANSITION_IN_CANCER_DUE_TO_RB1_DEFECTS,0.5246305418719212,1,0.08783126344801238,0.303232173698495,0.9553765348887495,17,,Enriched in ΔSX,Reactome Aberrant Regulation Of Mitotic G1 S Transition In Cancer Due To Rb1 Defects,
REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3,0.7371794871794872,1,0.04949048661354951,-0.2337429768516704,-0.8204559269413414,34,,Enriched in ΔHC,Reactome Activated Pkn1 Stimulates Transcription Of Ar Androgen Receptor Regulated Genes Klk2 And Klk3,
REACTOME_ACTIVATED_TAK1_MEDIATES_P38_MAPK_ACTIVATION,0.7113924050632912,1,0.07307443991269867,0.245802530351914,0.8436492593863235,23,,Enriched in ΔSX,Reactome Activated Tak1 Mediates P38 Mapk Activation,
REACTOME_ACTIVATION_OF_ANTERIOR_HOX_GENES_IN_HINDBRAIN_DEVELOPMENT_DURING_EARLY_EMBRYOGENESIS,0.8433734939759037,1,0.04049348298595027,-0.19041110253415539,-0.8045673121061944,83,,Enriched in ΔHC,Reactome Activation Of Anterior Hox Genes In Hindbrain Development During Early Embryogenesis,
REACTOME_ACTIVATION_OF_APC_C_AND_APC_C_CDC20_MEDIATED_DEGRADATION_OF_MITOTIC_PROTEINS,0.9969230769230769,1,0.03367699788286078,-0.1476133948411524,-0.5943823847027637,63,,Enriched in ΔHC,Reactome Activation Of Apc C And Apc C Cdc20 Mediated Degradation Of Mitotic Proteins,
REACTOME_ACTIVATION_OF_BH3_ONLY_PROTEINS,0.6074918566775245,1,0.05922191938038196,-0.26899065249908916,-0.913210949614883,29,,Enriched in ΔHC,Reactome Activation Of Bh3 Only Proteins,
REACTOME_ACTIVATION_OF_KAINATE_RECEPTORS_UPON_GLUTAMATE_BINDING,0.5620253164556962,1,0.08553569479878835,0.2703088711480679,0.9277605019896611,23,,Enriched in ΔSX,Reactome Activation Of Kainate Receptors Upon Glutamate Binding,
REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S,0.8011204481792717,1,0.0721797965581253,0.195906721252504,0.8342526682222121,59,,Enriched in ΔSX,Reactome Activation Of The Mrna Upon Binding Of The Cap Binding Complex And Eifs And Subsequent Binding To 43s,
REACTOME_ACTIVATION_OF_THE_PRE_REPLICATIVE_COMPLEX,0.7352941176470589,1,0.07417589655880091,0.22318295021913725,0.8442507529671103,32,,Enriched in ΔSX,Reactome Activation Of The Pre Replicative Complex,
REACTOME_ADHERENS_JUNCTIONS_INTERACTIONS,0.5828025477707006,1,0.06011861425318512,-0.2621054629280897,-0.9124519666140678,32,,Enriched in ΔHC,Reactome Adherens Junctions Interactions,
REACTOME_ADIPOGENESIS,0.7427701674277016,1,0.046788296531802984,-0.20135445504775312,-0.860798219563612,90,,Enriched in ΔHC,Reactome Adipogenesis,
REACTOME_AMINO_ACIDS_REGULATE_MTORC1,0.7972222222222223,1,0.07200331366198796,0.1995858113816003,0.8286044156066209,51,,Enriched in ΔSX,Reactome Amino Acids Regulate Mtorc1,
REACTOME_ANTIGEN_PROCESSING_UB_ATP_INDEPENDENT_PROTEASOMAL_DEGRADATION,0.64891846921797,1,0.05712585100181134,-0.2839537580085261,-0.8645528947960767,19,,Enriched in ΔHC,Reactome Antigen Processing Ub Atp Independent Proteasomal Degradation,
REACTOME_APC_CDC20_MEDIATED_DEGRADATION_OF_NEK2A,0.8900255754475703,1,0.06252374147247618,0.20791157010064487,0.7383359361741589,26,,Enriched in ΔSX,Reactome Apc Cdc20 Mediated Degradation Of Nek2a,
REACTOME_APC_C_CDC20_MEDIATED_DEGRADATION_OF_CYCLIN_B,0.7361563517915309,1,0.050294806366235845,-0.24456883187630488,-0.7968388548954323,24,,Enriched in ΔHC,Reactome Apc C Cdc20 Mediated Degradation Of Cyclin B,
REACTOME_APC_C_CDH1_MEDIATED_DEGRADATION_OF_CDC20_AND_OTHER_APC_C_CDH1_TARGETED_PROTEINS_IN_LATE_MITOSIS_EARLY_G1,1,1,0.061570675542167844,0.13376331076639067,0.5743055262040792,61,,Enriched in ΔSX,Reactome Apc C Cdh1 Mediated Degradation Of Cdc20 And Other Apc C Cdh1 Targeted Proteins In Late Mitosis Early G1,
REACTOME_APC_C_MEDIATED_DEGRADATION_OF_CELL_CYCLE_PROTEINS,0.6184971098265896,1,0.08756971155485113,0.20767771243711827,0.9288189708182448,74,,Enriched in ΔSX,Reactome Apc C Mediated Degradation Of Cell Cycle Proteins,
REACTOME_AQUAPORIN_MEDIATED_TRANSPORT,0.6142625607779578,1,0.05846932103863807,-0.26422966880110094,-0.9053461870959325,30,,Enriched in ΔHC,Reactome Aquaporin Mediated Transport,
REACTOME_ASSEMBLY_OF_THE_ORC_COMPLEX_AT_THE_ORIGIN_OF_REPLICATION,0.8512,1,0.042845050912155014,-0.20725204506433928,-0.748065631717091,39,,Enriched in ΔHC,Reactome Assembly Of The Orc Complex At The Origin Of Replication,
REACTOME_ASYMMETRIC_LOCALIZATION_OF_PCP_PROTEINS,1,1,0.06011861425318512,0.1280766153438987,0.5253103795353883,47,,Enriched in ΔSX,Reactome Asymmetric Localization Of Pcp Proteins,
REACTOME_ATTENUATION_PHASE,0.9358552631578947,1,0.039759647508789964,-0.20025010918908165,-0.6382726196942047,22,,Enriched in ΔHC,Reactome Attenuation Phase,
REACTOME_AUF1_HNRNP_D0_BINDS_AND_DESTABILIZES_MRNA,0.9126984126984127,1,0.06293946920189672,0.1834206094567567,0.7330696128303412,42,,Enriched in ΔSX,Reactome Auf1 Hnrnp D0 Binds And Destabilizes Mrna,
REACTOME_A_TETRASACCHARIDE_LINKER_SEQUENCE_IS_REQUIRED_FOR_GAG_SYNTHESIS,0.5416666666666666,1,0.06583119583688658,-0.32661689087711504,-0.93766622557063,15,,Enriched in ΔHC,Reactome A Tetrasaccharide Linker Sequence Is Required For Gag Synthesis,
REACTOME_BASE_EXCISION_REPAIR,0.6043613707165109,1,0.057366742676855584,-0.22551760469051313,-0.9183645242264349,68,,Enriched in ΔHC,Reactome Base Excision Repair,
REACTOME_BASIGIN_INTERACTIONS,0.6616161616161617,1,0.05676723874874463,-0.28919274000805295,-0.8573594796528067,18,,Enriched in ΔHC,Reactome Basigin Interactions,
REACTOME_BETA_CATENIN_INDEPENDENT_WNT_SIGNALING,0.9753846153846154,1,0.06705125798294667,0.14833789740485526,0.7245026445434128,115,,Enriched in ΔSX,Reactome Beta Catenin Independent Wnt Signaling,
REACTOME_BMAL1_CLOCK_NPAS2_ACTIVATES_CIRCADIAN_EXPRESSION,0.9240506329113924,1,0.06024840861580194,0.2023754706831116,0.6945978778791537,23,,Enriched in ΔSX,Reactome Bmal1 Clock Npas2 Activates Circadian Expression,
REACTOME_BUDDING_AND_MATURATION_OF_HIV_VIRION,0.9690553745928339,1,0.037692329594384136,-0.17238216734558556,-0.5787863090616717,27,,Enriched in ΔHC,Reactome Budding And Maturation Of Hiv Virion,
REACTOME_CALNEXIN_CALRETICULIN_CYCLE,0.5924713584288053,1,0.06064040094941603,-0.2740840963341837,-0.9101868300675298,26,,Enriched in ΔHC,Reactome Calnexin Calreticulin Cycle,
REACTOME_CARGO_CONCENTRATION_IN_THE_ER,0.6677471636952999,1,0.05456806466709405,-0.25417049428212335,-0.8708798255498934,30,,Enriched in ΔHC,Reactome Cargo Concentration In The Er,
REACTOME_CASPASE_ACTIVATION_VIA_DEATH_RECEPTORS_IN_THE_PRESENCE_OF_LIGAND,0.7504244482173175,1,0.05132233304211431,-0.276588859379036,-0.7998437137493339,16,,Enriched in ΔHC,Reactome Caspase Activation Via Death Receptors In The Presence Of Ligand,
REACTOME_CASPASE_ACTIVATION_VIA_EXTRINSIC_APOPTOTIC_SIGNALLING_PATHWAY,0.634020618556701,1,0.07998588014999461,0.2539732367079146,0.8798433461206373,24,,Enriched in ΔSX,Reactome Caspase Activation Via Extrinsic Apoptotic Signalling Pathway,
REACTOME_CD209_DC_SIGN_SIGNALING,0.8129675810473815,1,0.06568136019340105,0.2329309101956222,0.7520081019871259,19,,Enriched in ΔSX,Reactome Cd209 Dc Sign Signaling,
REACTOME_CD28_DEPENDENT_PI3K_AKT_SIGNALING,0.6445012787723785,1,0.07871138069864847,0.25361801950023544,0.9006487602767693,26,,Enriched in ΔSX,Reactome Cd28 Dependent Pi3k Akt Signaling,
REACTOME_CDC42_GTPASE_CYCLE,0.9427609427609428,1,0.07325586558284547,0.15991469235509692,0.7885007211711039,132,,Enriched in ΔSX,Reactome Cdc42 Gtpase Cycle,
REACTOME_CDK_MEDIATED_PHOSPHORYLATION_AND_REMOVAL_OF_CDC6,1,1,0.06130260753962072,0.13264154209065415,0.5648431033849621,59,,Enriched in ΔSX,Reactome Cdk Mediated Phosphorylation And Removal Of Cdc6,
REACTOME_CELLULAR_RESPONSE_TO_HEAT_STRESS,0.884393063583815,1,0.06879430956047748,0.17144889852235978,0.7991598277461399,89,,Enriched in ΔSX,Reactome Cellular Response To Heat Stress,
REACTOME_CELLULAR_RESPONSE_TO_HYPOXIA,0.9187675070028011,1,0.06538341954687732,0.17561220264473376,0.7478301290128727,59,,Enriched in ΔSX,Reactome Cellular Response To Hypoxia,
REACTOME_CELLULAR_RESPONSE_TO_STARVATION,0.9029535864978903,1,0.03412045360624715,-0.17177403118752246,-0.7948472293645087,150,,Enriched in ΔHC,Reactome Cellular Response To Starvation,
REACTOME_CELLULAR_SENESCENCE,0.6615811373092927,1,0.047829963311422925,-0.1965606314741854,-0.9131022139531169,157,,Enriched in ΔHC,Reactome Cellular Senescence,
REACTOME_CELL_CELL_JUNCTION_ORGANIZATION,0.6336477987421384,1,0.05559470977588687,-0.23625275203616908,-0.8875972073423151,46,,Enriched in ΔHC,Reactome Cell Cell Junction Organization,
REACTOME_CELL_CYCLE_MITOTIC,0.9935483870967742,1,0.10714023727672473,0.13898627727556057,0.8209333903654915,498,,Enriched in ΔSX,Reactome Cell Cycle Mitotic,
REACTOME_CELL_DEATH_SIGNALLING_VIA_NRAGE_NRIF_AND_NADE,0.7959814528593508,1,0.0443293451680314,-0.20177971737360795,-0.8226234413696222,67,,Enriched in ΔHC,Reactome Cell Death Signalling Via Nrage Nrif And Nade,
REACTOME_CHOLESTEROL_BIOSYNTHESIS,0.9923273657289002,1,0.057366742676855584,0.1354920987511457,0.4811597811858305,26,,Enriched in ΔSX,Reactome Cholesterol Biosynthesis,
REACTOME_CHROMATIN_ORGANIZATION,0.8808510638297873,1,0.08943668337186206,0.15969877346000258,0.8608499079324543,243,,Enriched in ΔSX,Reactome Chromatin Organization,
REACTOME_CHROMOSOME_MAINTENANCE,0.5232198142414861,1,0.10135074379709887,0.19950960178442412,0.9627693774594307,112,,Enriched in ΔSX,Reactome Chromosome Maintenance,
REACTOME_CIRCADIAN_CLOCK,0.5607476635514018,1,0.09754492162471996,0.19913307455186013,0.9493014778585295,106,,Enriched in ΔSX,Reactome Circadian Clock,
REACTOME_CITRIC_ACID_CYCLE_TCA_CYCLE,0.7740384615384616,1,0.04725873366732593,-0.2285483676162772,-0.8022224467626957,34,,Enriched in ΔHC,Reactome Citric Acid Cycle Tca Cycle,
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION,0.5942028985507246,1,0.12210792028708148,0.17106431982364279,0.9683734140108586,335,,Enriched in ΔSX,Reactome Class I Mhc Mediated Antigen Processing Presentation,
REACTOME_COMPLEX_I_BIOGENESIS,0.5816793893129771,1,0.0582216241124161,-0.23084758155051693,-0.9278051307247579,62,,Enriched in ΔHC,Reactome Complex I Biogenesis,
REACTOME_CONSTITUTIVE_SIGNALING_BY_ABERRANT_PI3K_IN_CANCER,0.6957878315132605,1,0.050908286551510536,-0.22600747041210337,-0.8656492924905244,50,,Enriched in ΔHC,Reactome Constitutive Signaling By Aberrant Pi3k In Cancer,
REACTOME_CONVERSION_FROM_APC_C_CDC20_TO_APC_C_CDH1_IN_LATE_ANAPHASE,0.9,1,0.041404427376027834,-0.21832507517134897,-0.6783511351677044,20,,Enriched in ΔHC,Reactome Conversion From Apc C Cdc20 To Apc C Cdh1 In Late Anaphase,
REACTOME_COOPERATION_OF_PDCL_PHLP1_AND_TRIC_CCT_IN_G_PROTEIN_BETA_FOLDING,0.7728,1,0.04725873366732593,-0.2305905959316722,-0.7972065972625504,31,,Enriched in ΔHC,Reactome Cooperation Of Pdcl Phlp1 And Tric Cct In G Protein Beta Folding,
REACTOME_COOPERATION_OF_PREFOLDIN_AND_TRIC_CCT_IN_ACTIN_AND_TUBULIN_FOLDING,0.7899022801302932,1,0.04706995900826619,-0.23332947288875336,-0.7834215481108773,27,,Enriched in ΔHC,Reactome Cooperation Of Prefoldin And Tric Cct In Actin And Tubulin Folding,
REACTOME_COPII_MEDIATED_VESICLE_TRANSPORT,0.8380681818181818,1,0.07061962471225905,0.18737800684117362,0.8140533410315303,65,,Enriched in ΔSX,Reactome Copii Mediated Vesicle Transport,
REACTOME_COPI_INDEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC,0.6218354430379747,1,0.05676723874874463,-0.23978916217795337,-0.8917977296048033,43,,Enriched in ΔHC,Reactome Copi Independent Golgi To Er Retrograde Traffic,
REACTOME_CO_INHIBITION_BY_CTLA4,0.8290816326530612,1,0.06583119583688658,0.23444657735871394,0.7705057610273491,20,,Enriched in ΔSX,Reactome Co Inhibition By Ctla4,
REACTOME_CO_STIMULATION_BY_CD28,0.9480874316939891,1,0.06266182309324915,0.17022105077291388,0.69610916585266,46,,Enriched in ΔSX,Reactome Co Stimulation By Cd28,
REACTOME_CROSS_PRESENTATION_OF_SOLUBLE_EXOGENOUS_ANTIGENS_ENDOSOMES,0.7278481012658228,1,0.04949048661354951,-0.22916613240718578,-0.8429297117270459,41,,Enriched in ΔHC,Reactome Cross Presentation Of Soluble Exogenous Antigens Endosomes,
REACTOME_CYCLIN_A_B1_B2_ASSOCIATED_EVENTS_DURING_G2_M_TRANSITION,1,1,0.057852975703250924,0.130712129452846,0.47445868529855734,28,,Enriched in ΔSX,Reactome Cyclin A B1 B2 Associated Events During G2 M Transition,
REACTOME_CYCLIN_D_ASSOCIATED_EVENTS_IN_G1,0.9921383647798742,1,0.03494010588484777,-0.1493355493226242,-0.5633746913926782,47,,Enriched in ΔHC,Reactome Cyclin D Associated Events In G1,
REACTOME_CYTOSOLIC_SULFONATION_OF_SMALL_MOLECULES,0.631578947368421,1,0.05934876803356285,-0.30228276841311613,-0.8741457361398781,16,,Enriched in ΔHC,Reactome Cytosolic Sulfonation Of Small Molecules,
REACTOME_CYTOSOLIC_TRNA_AMINOACYLATION,0.5644329896907216,1,0.08628656262672446,0.2694032821915402,0.9332978873356239,24,,Enriched in ΔSX,Reactome Cytosolic Trna Aminoacylation,
REACTOME_DEATH_RECEPTOR_SIGNALING,0.8257839721254355,1,0.08197787965012722,0.1736243133487329,0.8631736286834579,141,,Enriched in ΔSX,Reactome Death Receptor Signaling,
REACTOME_DEFECTIVE_CFTR_CAUSES_CYSTIC_FIBROSIS,0.9984276729559748,1,0.03464101674132508,-0.12938836229709796,-0.4881230826121065,47,,Enriched in ΔHC,Reactome Defective Cftr Causes Cystic Fibrosis,
REACTOME_DEGRADATION_OF_AXIN,0.9285714285714286,1,0.06211241889494712,0.17795606028946231,0.7112296737186719,42,,Enriched in ΔSX,Reactome Degradation Of Axin,
REACTOME_DEGRADATION_OF_DVL,0.8783783783783784,1,0.06583119583688658,0.19062440875404868,0.763649997692792,43,,Enriched in ΔSX,Reactome Degradation Of Dvl,
REACTOME_DEPOSITION_OF_NEW_CENPA_CONTAINING_NUCLEOSOMES_AT_THE_CENTROMERE,0.8956043956043956,1,0.06568136019340105,0.17865289169708626,0.7394134305650147,49,,Enriched in ΔSX,Reactome Deposition Of New Cenpa Containing Nucleosomes At The Centromere,
REACTOME_DEVELOPMENTAL_CELL_LINEAGES,0.5817307692307693,1,0.060509298865666666,-0.24843992716277996,-0.9153592730515966,42,,Enriched in ΔHC,Reactome Developmental Cell Lineages,
REACTOME_DISEASES_ASSOCIATED_WITH_GLYCOSAMINOGLYCAN_METABOLISM,0.551948051948052,1,0.06364240816510186,-0.29303289703572627,-0.9273572214428355,21,,Enriched in ΔHC,Reactome Diseases Associated With Glycosaminoglycan Metabolism,
REACTOME_DISEASES_ASSOCIATED_WITH_GLYCOSYLATION_PRECURSOR_BIOSYNTHESIS,0.9915110356536503,1,0.03855791019984891,-0.17163675835489892,-0.4963416911537568,16,,Enriched in ΔHC,Reactome Diseases Associated With Glycosylation Precursor Biosynthesis,
REACTOME_DISEASES_ASSOCIATED_WITH_N_GLYCOSYLATION_OF_PROTEINS,0.7806122448979592,1,0.06879430956047748,0.2420565839507023,0.7955159530576282,20,,Enriched in ΔSX,Reactome Diseases Associated With N Glycosylation Of Proteins,
REACTOME_DISEASES_OF_METABOLISM,0.5467625899280576,1,0.10797236031734525,0.18700293854366865,0.9689133771336886,175,,Enriched in ΔSX,Reactome Diseases Of Metabolism,
REACTOME_DISEASES_OF_MITOTIC_CELL_CYCLE,0.907608695652174,1,0.06450312496564929,0.18629972712631143,0.7274081552944679,38,,Enriched in ΔSX,Reactome Diseases Of Mitotic Cell Cycle,
REACTOME_DISEASES_OF_PROGRAMMED_CELL_DEATH,0.5938461538461538,1,0.057609110864425044,-0.22450306044456253,-0.9242518618001564,71,,Enriched in ΔHC,Reactome Diseases Of Programmed Cell Death,
REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS,0.8359788359788359,1,0.10552093684319848,0.15937097197819136,0.9116681097484922,387,,Enriched in ΔSX,Reactome Diseases Of Signal Transduction By Growth Factor Receptors And Second Messengers,
REACTOME_DISORDERS_OF_TRANSMEMBRANE_TRANSPORTERS,0.9911894273127754,1,0.03170908650855527,-0.14794488769724792,-0.6633800568078845,120,,Enriched in ΔHC,Reactome Disorders Of Transmembrane Transporters,
REACTOME_DNA_DAMAGE_BYPASS,0.5662983425414365,1,0.08998607949971373,0.23056751684612042,0.9460438731897577,48,,Enriched in ΔSX,Reactome Dna Damage Bypass,
REACTOME_DNA_DAMAGE_RECOGNITION_IN_GG_NER,0.917981072555205,1,0.03871667400425939,-0.19040390967485163,-0.6885912221324699,38,,Enriched in ΔHC,Reactome Dna Damage Recognition In Gg Ner,
